id,source_id,source_kind,village_name,province,city,region_basis,name_en,batch,source_url,source_as_of,retrieved_at,latitude,longitude,description
1028239,28239,public,黑龙江省哈尔滨市延寿县玉河镇新城村,黑龙江,哈尔滨,name_prefix,Hei Long Jiang Sheng Ha Er Bin Shi Yan Shou Xian Yu He Zhen Xin Cheng Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028249,28249,public,上海市奉贤区庄行镇潘垫村,上海,上海,municipality,Shang Hai Shi Feng Xian Qu Zhuang Xing Zhen Pan Dian Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028248,28248,public,上海市松江区石湖荡镇东夏村,上海,上海,municipality,Shang Hai Shi Song Jiang Qu Shi Hu Dang Zhen Dong Xia Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028247,28247,public,上海市金山区吕巷镇和平村,上海,上海,municipality,Shang Hai Shi Jin Shan Qu Lv Xiang Zhen He Ping Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028246,28246,public,上海市嘉定区华亭镇毛桥村,上海,上海,municipality,Shang Hai Shi Jia Ding Qu Hua Ting Zhen Mao Qiao Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028245,28245,public,上海市宝山区月浦镇月狮村,上海,上海,municipality,Shang Hai Shi Bao Shan Qu Yue Pu Zhen Yue Shi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028256,28256,public,江苏省宿迁市泗阳县卢集镇成河村,江苏,宿迁,name_prefix,Jiang Su Sheng Su Qian Shi Si Yang Xian Lu Ji Zhen Cheng He Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028255,28255,public,江苏省泰州市姜堰区溱潼镇湖南村,江苏,泰州,name_prefix,Jiang Su Sheng Tai Zhou Shi Jiang Yan Qu Qin Tong Zhen Hu Nan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028254,28254,public,江苏省镇江市丹徒区世业镇世业村,江苏,镇江,name_prefix,Jiang Su Sheng Zhen Jiang Shi Dan Tu Qu Shi Ye Zhen Shi Ye Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028253,28253,public,江苏省扬州市高邮市菱塘回族乡清真村,江苏,扬州,name_prefix,Jiang Su Sheng Yang Zhou Shi Gao You Shi Ling Tang Hui Zu Xiang Qing Zhen Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028252,28252,public,江苏省盐城市盐都区潘黄街道仰徐村,江苏,盐城,name_prefix,Jiang Su Sheng Yan Cheng Shi Yan Dou Qu Pan Huang Jie Dao Yang Xu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028251,28251,public,江苏省徐州市贾汪区茱萸山街道许阳村,江苏,徐州,name_prefix,Jiang Su Sheng Xu Zhou Shi Jia Wang Qu Zhu Yu Shan Jie Dao Xu Yang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028250,28250,public,江苏省无锡市惠山区阳山镇桃源村,江苏,无锡,name_prefix,Jiang Su Sheng Wu Xi Shi Hui Shan Qu Yang Shan Zhen Tao Yuan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028263,28263,public,浙江省丽水市松阳县三都乡上田村,浙江,丽水,name_prefix,Zhe Jiang Sheng Li Shui Shi Song Yang Xian San Dou Xiang Shang Tian Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028262,28262,public,浙江省温州市苍南县矾山镇福德湾村,浙江,温州,name_prefix,Zhe Jiang Sheng Wen Zhou Shi Cang Nan Xian Fan Shan Zhen Fu De Wan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028261,28261,public,浙江省嘉兴市平湖市林埭镇徐家埭村,浙江,嘉兴,name_prefix,Zhe Jiang Sheng Jia Xing Shi Ping Hu Shi Lin Dai Zhen Xu Jia Dai Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028260,28260,public,浙江省丽水市青田县方山乡龙现村,浙江,丽水,name_prefix,Zhe Jiang Sheng Li Shui Shi Qing Tian Xian Fang Shan Xiang Long Xian Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028259,28259,public,浙江省衢州市柯城区沟溪乡余东村,浙江,衢州,name_prefix,Zhe Jiang Sheng Qu Zhou Shi Ke Cheng Qu Gou Xi Xiang Yu Dong Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028258,28258,public,浙江省舟山市普陀区东极镇东极村,浙江,舟山,name_prefix,Zhe Jiang Sheng Zhou Shan Shi Pu Tuo Qu Dong Ji Zhen Dong Ji Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028257,28257,public,浙江省杭州市淳安县姜家镇姜家村,浙江,杭州,name_prefix,Zhe Jiang Sheng Hang Zhou Shi Chun An Xian Jiang Jia Zhen Jiang Jia Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028269,28269,public,安徽省安庆市宿松县洲头乡金坝村,安徽,安庆,name_prefix,An Hui Sheng An Qing Shi Su Song Xian Zhou Tou Xiang Jin Ba Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028268,28268,public,安徽省黄山市黟县碧阳镇丰梧村,安徽,黄山,name_prefix,An Hui Sheng Huang Shan Shi Yi Xian Bi Yang Zhen Feng Wu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028267,28267,public,安徽省池州市石台县矶滩乡洪墩村,安徽,池州,name_prefix,An Hui Sheng Chi Zhou Shi Shi Tai Xian Ji Tan Xiang Hong Dun Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028266,28266,public,安徽省宣城市广德市卢村乡笄山村,安徽,宣城,name_prefix,An Hui Sheng Xuan Cheng Shi Guang De Shi Lu Cun Xiang Ji Shan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028265,28265,public,安徽省马鞍山市含山县铜闸镇太湖村,安徽,马鞍山,name_prefix,An Hui Sheng Ma An Shan Shi Han Shan Xian Tong Zha Zhen Tai Hu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028264,28264,public,安徽省合肥市庐江县汤池镇百花村,安徽,合肥,name_prefix,An Hui Sheng He Fei Shi Lu Jiang Xian Tang Chi Zhen Bai Hua Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028275,28275,public,福建省厦门市翔安区金海街道澳头社区,福建,厦门,name_prefix,Fu Jian Sheng Xia Men Shi Xiang An Qu Jin Hai Jie Dao Ao Tou She Qu,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028274,28274,public,福建省龙岩市长汀县南山镇中复村,福建,龙岩,name_prefix,Fu Jian Sheng Long Yan Shi Zhang Ting Xian Nan Shan Zhen Zhong Fu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028273,28273,public,福建省宁德市霞浦县三沙镇东壁村,福建,宁德,name_prefix,Fu Jian Sheng Ning De Shi Xia Pu Xian San Sha Zhen Dong Bi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028272,28272,public,福建省福州市永泰县嵩口镇大喜村,福建,福州,name_prefix,Fu Jian Sheng Fu Zhou Shi Yong Tai Xian Song Kou Zhen Da Xi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028271,28271,public,福建省莆田市荔城区西天尾镇后黄社区,福建,莆田,name_prefix,Fu Jian Sheng Pu Tian Shi Li Cheng Qu Xi Tian Wei Zhen Hou Huang She Qu,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028270,28270,public,福建省三明市永安市曹远镇霞鹤村,福建,三明,name_prefix,Fu Jian Sheng San Ming Shi Yong An Shi Cao Yuan Zhen Xia He Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028282,28282,public,江西省抚州市资溪县鹤城镇大觉山村,江西,抚州,name_prefix,Jiang Xi Sheng Fu Zhou Shi Zi Xi Xian He Cheng Zhen Da Jue Shan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028281,28281,public,江西省赣州市崇义县上堡乡水南村,江西,赣州,name_prefix,Jiang Xi Sheng Gan Zhou Shi Chong Yi Xian Shang Bao Xiang Shui Nan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028280,28280,public,江西省上饶市广信区望仙乡望仙村,江西,上饶,name_prefix,Jiang Xi Sheng Shang Rao Shi Guang Xin Qu Wang Xian Xiang Wang Xian Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028279,28279,public,江西省南昌市新建区太平镇雷港村,江西,南昌,name_prefix,Jiang Xi Sheng Nan Chang Shi Xin Jian Qu Tai Ping Zhen Lei Gang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028278,28278,public,江西省萍乡市芦溪县银河镇紫溪村,江西,萍乡,name_prefix,Jiang Xi Sheng Ping Xiang Shi Lu Xi Xian Yin He Zhen Zi Xi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028277,28277,public,江西省赣州市全南县龙源坝镇雅溪村,江西,赣州,name_prefix,Jiang Xi Sheng Gan Zhou Shi Quan Nan Xian Long Yuan Ba Zhen Ya Xi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028276,28276,public,江西省新余市渝水区良山镇下保村,江西,新余,name_prefix,Jiang Xi Sheng Xin Yu Shi Yu Shui Qu Liang Shan Zhen Xia Bao Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028289,28289,public,山东省德州市乐陵市朱集镇后周村,山东,德州,name_prefix,Shan Dong Sheng De Zhou Shi Le Ling Shi Zhu Ji Zhen Hou Zhou Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028288,28288,public,山东省济宁市兖州区新兖镇牛楼村,山东,济宁,name_prefix,Shan Dong Sheng Ji Ning Shi Yan Zhou Qu Xin Yan Zhen Niu Lou Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028287,28287,public,山东省枣庄市山亭区冯卯镇李庄村,山东,枣庄,name_prefix,Shan Dong Sheng Zao Zhuang Shi Shan Ting Qu Feng Mao Zhen Li Zhuang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028286,28286,public,山东省泰安市新泰市龙廷镇掌平洼村,山东,泰安,name_prefix,Shan Dong Sheng Tai An Shi Xin Tai Shi Long Ting Zhen Zhang Ping Wa Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028285,28285,public,山东省淄博市沂源县鲁村镇龙子峪村,山东,淄博,name_prefix,Shan Dong Sheng Zi Bo Shi Yi Yuan Xian Lu Cun Zhen Long Zi Yu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028284,28284,public,山东省临沂市蒙阴县桃墟镇百泉峪村,山东,临沂,name_prefix,Shan Dong Sheng Lin Yi Shi Meng Yin Xian Tao Xu Zhen Bai Quan Yu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028283,28283,public,山东省青岛市平度市大泽山镇响山潘家村,山东,青岛,name_prefix,Shan Dong Sheng Qing Dao Shi Ping Du Shi Da Ze Shan Zhen Xiang Shan Pan Jia Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028296,28296,public,河南省安阳市滑县道口镇街道顺南村,河南,安阳,name_prefix,He Nan Sheng An Yang Shi Hua Xian Dao Kou Zhen Jie Dao Shun Nan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028295,28295,public,河南省安阳市汤阴县韩庄镇部落村,河南,安阳,name_prefix,He Nan Sheng An Yang Shi Tang Yin Xian Han Zhuang Zhen Bu Luo Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028294,28294,public,河南省平顶山市鲁山县尧山镇上坪村,河南,平顶山,name_prefix,He Nan Sheng Ping Ding Shan Shi Lu Shan Xian Yao Shan Zhen Shang Ping Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028293,28293,public,河南省新乡市辉县市拍石头乡张泗沟村,河南,新乡,name_prefix,He Nan Sheng Xin Xiang Shi Hui Xian Shi Pai Shi Tou Xiang Zhang Si Gou Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028292,28292,public,河南省鹤壁市淇滨区上峪乡桑园村,河南,鹤壁,name_prefix,He Nan Sheng He Bi Shi Qi Bin Qu Shang Yu Xiang Sang Yuan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028291,28291,public,河南省郑州市巩义市米河镇明月村,河南,郑州,name_prefix,He Nan Sheng Zheng Zhou Shi Gong Yi Shi Mi He Zhen Ming Yue Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028290,28290,public,河南省济源市承留镇花石村,河南,济源,name_prefix,He Nan Sheng Ji Yuan Shi Cheng Liu Zhen Hua Shi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028304,28304,public,湖北省恩施土家族苗族自治州巴东县东瀼口镇牛洞坪村,湖北,恩施土家族苗族自治州,name_prefix,Hu Bei Sheng En Shi Tu Jia Zu Miao Zu Zi Zhi Zhou Ba Dong Xian Dong Rang Kou Zhen Niu Dong Ping Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028303,28303,public,湖北省咸宁市崇阳县白霓镇浪口村,湖北,咸宁,name_prefix,Hu Bei Sheng Xian Ning Shi Chong Yang Xian Bai Ni Zhen Lang Kou Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028302,28302,public,湖北省黄冈市红安县七里坪镇八一村,湖北,黄冈,name_prefix,Hu Bei Sheng Huang Gang Shi Hong An Xian Qi Li Ping Zhen Ba Yi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028301,28301,public,湖北省荆门市东宝区子陵铺镇金泉村,湖北,荆门,name_prefix,Hu Bei Sheng Jing Men Shi Dong Bao Qu Zi Ling Pu Zhen Jin Quan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028300,28300,public,湖北省十堰市丹江口市官山镇吕家河村,湖北,十堰,name_prefix,Hu Bei Sheng Shi Yan Shi Dan Jiang Kou Shi Guan Shan Zhen Lv Jia He Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028299,28299,public,湖北省黄石市阳新县王英镇高山村,湖北,黄石,name_prefix,Hu Bei Sheng Huang Shi Shi Yang Xin Xian Wang Ying Zhen Gao Shan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028297,28297,public,湖北省武汉市新洲区仓埠街道项山村,湖北,武汉,name_prefix,Hu Bei Sheng Wu Han Shi Xin Zhou Qu Cang Bu Jie Dao Xiang Shan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028311,28311,public,湖南省湘潭市岳塘区昭山镇七星村,湖南,湘潭,name_prefix,Hu Nan Sheng Xiang Tan Shi Yue Tang Qu Zhao Shan Zhen Qi Xing Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028310,28310,public,湖南省长沙市浏阳市古港镇梅田湖村,湖南,长沙,name_prefix,Hu Nan Sheng Zhang Sha Shi Liu Yang Shi Gu Gang Zhen Mei Tian Hu Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028309,28309,public,湖南省湘西土家族苗族自治州吉首市矮寨镇德夯村,湖南,湘西土家族苗族自治州,name_prefix,Hu Nan Sheng Xiang Xi Tu Jia Zu Miao Zu Zi Zhi Zhou Ji Shou Shi Ai Zhai Zhen De Hang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028308,28308,public,湖南省永州市江永县千家峒瑶族乡刘家庄村,湖南,永州,name_prefix,Hu Nan Sheng Yong Zhou Shi Jiang Yong Xian Qian Jia Dong Yao Zu Xiang Liu Jia Zhuang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028307,28307,public,湖南省岳阳市汨罗市屈子祠镇新义村,湖南,岳阳,name_prefix,Hu Nan Sheng Yue Yang Shi Mi Luo Shi Qu Zi Ci Zhen Xin Yi Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028306,28306,public,湖南省益阳市赫山区泉交河镇菱角岔村,湖南,益阳,name_prefix,Hu Nan Sheng Yi Yang Shi He Shan Qu Quan Jiao He Zhen Ling Jiao Cha Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028305,28305,public,湖南省张家界市慈利县三官寺土家族乡株木岗村,湖南,张家界,name_prefix,Hu Nan Sheng Zhang Jia Jie Shi Ci Li Xian San Guan Si Tu Jia Zu Xiang Zhu Mu Gang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028317,28317,public,广东省云浮市云城区腰古镇城头村,广东,云浮,name_prefix,Guang Dong Sheng Yun Fu Shi Yun Cheng Qu Yao Gu Zhen Cheng Tou Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028316,28316,public,广东省阳江市阳西县织篢镇谷围村委会鸡乸㙟村,广东,阳江,name_prefix,Guang Dong Sheng Yang Jiang Shi Yang Xi Xian Zhi Long Zhen Gu Wei Cun Wei Hui Ji Na Lang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028315,28315,public,广东省中山市三乡镇雍陌村,广东,中山,name_prefix,Guang Dong Sheng Zhong Shan Shi San Xiang Zhen Yong Mo Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028314,28314,public,广东省韶关市仁化县石塘镇石塘村,广东,韶关,name_prefix,Guang Dong Sheng Shao Guan Shi Ren Hua Xian Shi Tang Zhen Shi Tang Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028313,28313,public,广东省广州市增城区增江街道大埔围村,广东,广州,name_prefix,Guang Dong Sheng Guang Zhou Shi Zeng Cheng Qu Zeng Jiang Jie Dao Da Bu Wei Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028312,28312,public,广东省佛山市禅城区南庄镇紫南村,广东,佛山,name_prefix,Guang Dong Sheng Fo Shan Shi Chan Cheng Qu Nan Zhuang Zhen Zi Nan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028328,28328,public,广西壮族自治区玉林市北流市民安镇丰村,广西,玉林,name_prefix,Guang Xi Zhuang Zu Zi Zhi Qu Yu Lin Shi Bei Liu Shi Min An Zhen Feng Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028327,28327,public,广西壮族自治区防城港市东兴市东兴镇竹山村,广西,防城港,name_prefix,Guang Xi Zhuang Zu Zi Zhi Qu Fang Cheng Gang Shi Dong Xing Shi Dong Xing Zhen Zhu Shan Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028326,28326,public,广西壮族自治区崇左市大新县硕龙镇德天村,广西,崇左,name_prefix,Guang Xi Zhuang Zu Zi Zhi Qu Chong Zuo Shi Da Xin Xian Shuo Long Zhen De Tian Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028325,28325,public,广西壮族自治区河池市巴马瑶族自治县甲篆镇百马村,广西,河池,name_prefix,Guang Xi Zhuang Zu Zi Zhi Qu He Chi Shi Ba Ma Yao Zu Zi Zhi Xian Jia Zhuan Zhen Bai Ma Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028324,28324,public,广西壮族自治区南宁市上林县大丰镇东春村,广西,南宁,name_prefix,Guang Xi Zhuang Zu Zi Zhi Qu Nan Ning Shi Shang Lin Xian Da Feng Zhen Dong Chun Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1028323,28323,public,广西壮族自治区梧州市苍梧县六堡镇大中村,广西,梧州,name_prefix,Guang Xi Zhuang Zu Zi Zhi Qu Wu Zhou Shi Cang Wu Xian Liu Bao Zhen Da Zhong Cun,4,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
